transaction_id,timestamp,customer_id,amount_aed,transaction_type,merchant_category,channel,city,country,device_id,high_amount_flag,is_fraud
T0007292,06-03-2025 08:21,C00081,794.98,ONLINE,Grocery,POS,Abu Dhabi,AE,DEV301671,0,0
T0006508,06-03-2025 08:40,C00639,261.79,TRANSFER_IN,Fuel,Web,Sharjah,AE,DEV405163,0,0
T0001142,06-03-2025 10:09,C00782,646.57,POS,Fuel,Mobile,Ajman,AE,DEV940905,0,0
T0003641,06-03-2025 10:46,C00571,143.74,ONLINE,Electronics,Web,Dubai,AE,DEV878839,0,0
T0008667,06-03-2025 10:56,C00295,1038.57,ONLINE,Grocery,ATM,Ajman,AE,DEV749827,0,0
T0007275,06-03-2025 12:12,C00540,163.62,ATM,Grocery,Web,Abu Dhabi,AE,DEV137016,0,0
T0005173,06-03-2025 12:27,C00601,1614.62,ONLINE,Healthcare,Mobile,Umm Al Quwain,AE,DEV598444,0,0
T0006236,06-03-2025 13:29,C00730,80.1,ONLINE,Healthcare,Mobile,Ras Al Khaimah,AE,DEV640424,0,0
T0008894,06-03-2025 14:12,C00034,102.32,TRANSFER_OUT,Education,Mobile,Dubai,UK,DEV883673,0,0
T0004025,06-03-2025 14:17,C00036,271.99,TRANSFER_IN,Restaurants,Web,Abu Dhabi,AE,DEV218527,0,0
T0008069,06-03-2025 15:26,C00794,75.68,ONLINE,Entertainment,Mobile,Ras Al Khaimah,AE,DEV709918,0,0
T0002122,06-03-2025 17:14,C00157,123.16,POS,Healthcare,Web,Abu Dhabi,AE,DEV621812,0,0
T0005439,06-03-2025 17:20,C00823,158.09,ONLINE,Utilities,Web,Abu Dhabi,AE,DEV883106,0,0
T0007055,06-03-2025 17:21,C00807,214.58,ONLINE,Utilities,Web,Abu Dhabi,AE,DEV529697,0,0
T0001940,06-03-2025 17:37,C00555,546.97,POS,Fuel,Mobile,Abu Dhabi,AE,DEV699109,0,0
T0003178,06-03-2025 17:39,C00482,148.38,POS,Travel,Mobile,Dubai,AE,DEV279734,0,0
T0008173,06-03-2025 17:52,C00862,425.17,POS,Healthcare,Web,Sharjah,US,DEV455707,0,0
T0000520,06-03-2025 17:55,C00202,94.69,ONLINE,Healthcare,Mobile,Dubai,AE,DEV894576,0,0
T0008890,06-03-2025 18:19,C00601,292.28,ATM,Restaurants,Web,Umm Al Quwain,AE,DEV575746,0,0
T0005217,06-03-2025 18:44,C00874,86.2,TRANSFER_OUT,Utilities,Mobile,Dubai,AE,DEV724697,0,0
T0008375,06-03-2025 19:21,C00059,213.29,POS,Grocery,Mobile,Dubai,AE,DEV230984,0,0
T0003555,06-03-2025 19:25,C00819,69.25,POS,Electronics,ATM,Dubai,AE,DEV195762,0,0
T0002401,06-03-2025 19:27,C00319,153.12,ONLINE,Healthcare,Web,Abu Dhabi,AE,DEV201705,0,1
T0008673,06-03-2025 19:46,C00159,219.87,ONLINE,Education,Web,Sharjah,QA,DEV121702,0,0
T0003848,06-03-2025 19:52,C00322,109.96,POS,Grocery,Web,Dubai,AE,DEV818560,0,0
T0001984,06-03-2025 20:03,C00807,843.33,POS,Entertainment,ATM,Umm Al Quwain,AE,DEV181022,0,0
T0003217,06-03-2025 20:55,C00314,201.03,POS,Fashion,Web,Ras Al Khaimah,AE,DEV682326,0,0
T0007341,06-03-2025 21:05,C00145,100.95,POS,Restaurants,Web,Abu Dhabi,AE,DEV137110,0,0
T0009566,06-03-2025 21:20,C00056,914.45,BILL_PAYMENT,Fuel,Web,Abu Dhabi,US,DEV269082,0,0
T0007503,06-03-2025 21:34,C00301,106.17,ONLINE,Entertainment,Mobile,Dubai,AE,DEV515958,0,0
T0002210,06-03-2025 22:43,C00258,152.84,POS,Utilities,Branch,Abu Dhabi,AE,DEV432964,0,0
T0000548,06-03-2025 22:56,C00311,195.65,TRANSFER_OUT,Education,Mobile,Dubai,IN,DEV353376,0,0
T0002974,06-03-2025 22:56,C00634,493.07,POS,Electronics,ATM,Fujairah,AE,DEV299802,0,0
T0009938,07-03-2025 00:33,C00675,72.87,POS,Entertainment,Web,Abu Dhabi,AE,DEV542717,0,0
T0003261,07-03-2025 00:50,C00777,128.98,POS,Utilities,Mobile,Dubai,AE,DEV373726,0,0
T0009363,07-03-2025 00:51,C00377,87.9,TRANSFER_OUT,Fashion,Mobile,Ras Al Khaimah,AE,DEV960688,0,0
T0009636,07-03-2025 00:51,C00496,204.43,ONLINE,Travel,Mobile,Al Ain,PK,DEV545940,0,0
T0000387,07-03-2025 01:07,C00809,1104.32,BILL_PAYMENT,Grocery,Web,Ras Al Khaimah,AE,DEV478738,0,0
T0001897,07-03-2025 01:16,C00054,310.6,ONLINE,Education,Mobile,Sharjah,AE,DEV502651,0,0
T0006112,07-03-2025 01:22,C00996,952.98,TRANSFER_OUT,Fuel,Mobile,Dubai,AE,DEV167113,0,0
T0000323,07-03-2025 01:33,C00312,485.65,ATM,Grocery,Mobile,Dubai,AE,DEV119417,0,0
T0002489,07-03-2025 01:40,C00362,189.33,POS,Electronics,Mobile,Abu Dhabi,AE,DEV926415,0,0
T0001992,07-03-2025 01:43,C00152,751.29,ONLINE,Utilities,Mobile,Abu Dhabi,AE,DEV567739,0,0
T0005859,07-03-2025 01:47,C00785,40.41,ONLINE,Electronics,Mobile,Umm Al Quwain,AE,DEV826392,0,0
T0004337,07-03-2025 02:02,C00615,721.16,POS,Healthcare,Mobile,Umm Al Quwain,SA,DEV466852,0,0
T0008165,07-03-2025 02:26,C00935,145.07,POS,Fuel,Mobile,Umm Al Quwain,AE,DEV314911,0,0
T0004203,07-03-2025 02:31,C00582,73.55,TRANSFER_IN,Fashion,Mobile,Ras Al Khaimah,AE,DEV518685,0,1
T0006498,07-03-2025 02:36,C00349,154.17,POS,Healthcare,Web,Dubai,AE,DEV225095,0,0
T0007720,07-03-2025 02:37,C00350,153.57,POS,Education,Web,Abu Dhabi,AE,DEV620969,0,0
T0006259,07-03-2025 02:50,C00358,79.72,POS,Restaurants,POS,Abu Dhabi,AE,DEV825907,0,0
T0003150,07-03-2025 02:50,C00371,36.45,TRANSFER_IN,Fashion,Mobile,Ras Al Khaimah,AE,DEV994721,0,1
T0005802,07-03-2025 02:57,C00954,192.8,ONLINE,Healthcare,Web,Dubai,AE,DEV788053,0,1
T0001377,07-03-2025 04:13,C00259,80.58,ATM,Entertainment,POS,Abu Dhabi,AE,DEV402048,0,0
T0001660,07-03-2025 04:22,C00118,110.98,BILL_PAYMENT,Grocery,Web,Abu Dhabi,OM,DEV477720,0,0
T0000438,07-03-2025 06:01,C00794,373.4,TRANSFER_IN,Fuel,Web,Ras Al Khaimah,QA,DEV244521,0,0
T0001799,07-03-2025 07:29,C00810,123.87,TRANSFER_IN,Fashion,Mobile,Ajman,UK,DEV808288,0,0
T0004034,07-03-2025 07:33,C00005,114.86,ONLINE,Travel,Mobile,Sharjah,AE,DEV400773,0,0
T0004409,07-03-2025 07:59,C00133,209.82,ONLINE,Grocery,Web,Sharjah,AE,DEV110215,0,0
T0007770,07-03-2025 08:57,C00263,65.28,POS,Entertainment,Mobile,Dubai,AE,DEV561392,0,0
T0007999,07-03-2025 09:22,C00902,99.28,BILL_PAYMENT,Restaurants,Web,Abu Dhabi,AE,DEV211989,0,0
T0005627,07-03-2025 09:43,C00133,1179.18,TRANSFER_OUT,Fuel,Mobile,Sharjah,AE,DEV644287,0,0
T0008047,07-03-2025 11:25,C00731,235.79,POS,Healthcare,Web,Abu Dhabi,AE,DEV903669,0,0
T0003439,07-03-2025 11:28,C00774,275.59,TRANSFER_IN,Restaurants,POS,Abu Dhabi,AE,DEV613325,0,0
T0009550,07-03-2025 11:56,C00177,199.78,ATM,Restaurants,Web,Abu Dhabi,AE,DEV364820,0,0
T0007857,07-03-2025 13:09,C00622,148.67,ONLINE,Travel,POS,Dubai,AE,DEV132502,0,0
T0005472,07-03-2025 13:22,C00751,416.63,ONLINE,Electronics,Mobile,Sharjah,AE,DEV305208,0,0
T0003444,07-03-2025 13:27,C00031,357.47,POS,Electronics,Web,Dubai,AE,DEV999371,0,0
T0006775,07-03-2025 14:16,C00364,289.83,ONLINE,Restaurants,Mobile,Ajman,AE,DEV286329,0,0
T0008132,07-03-2025 14:37,C00513,1094.18,TRANSFER_OUT,Education,Mobile,Ajman,AE,DEV605548,0,0
T0002124,07-03-2025 14:42,C00597,474.21,ONLINE,Utilities,Mobile,Ajman,AE,DEV893102,0,0
T0005692,07-03-2025 15:09,C00200,122.08,POS,Travel,ATM,Dubai,AE,DEV936556,0,0
T0003019,07-03-2025 15:12,C00815,971.9,ONLINE,Fuel,ATM,Ras Al Khaimah,AE,DEV200168,0,0
T0007768,07-03-2025 15:22,C00003,137.65,ONLINE,Education,Mobile,Dubai,AE,DEV495657,0,0
T0008816,07-03-2025 15:26,C00917,279.9,POS,Grocery,ATM,Ajman,AE,DEV917432,0,0
T0008381,07-03-2025 15:54,C00104,146.81,BILL_PAYMENT,Healthcare,Web,Dubai,IN,DEV241969,0,0
T0004681,07-03-2025 16:37,C00234,293.58,ONLINE,Grocery,Branch,Dubai,AE,DEV886713,0,0
T0002661,07-03-2025 16:45,C00679,369.12,POS,Healthcare,Web,Umm Al Quwain,AE,DEV392647,0,0
T0009295,07-03-2025 17:26,C00169,346.74,POS,Entertainment,Mobile,Ajman,QA,DEV789934,0,0
T0003044,07-03-2025 17:56,C00489,999.91,POS,Fuel,Mobile,Dubai,IN,DEV288840,0,0
T0009076,07-03-2025 18:25,C00250,217.92,POS,Fuel,Web,Dubai,AE,DEV143551,0,0
T0009015,07-03-2025 18:58,C00375,182.28,ATM,Restaurants,Web,Dubai,AE,DEV606852,0,0
T0004472,07-03-2025 19:02,C00250,1834.31,ONLINE,Travel,Mobile,Dubai,AE,DEV749986,0,0
T0007084,07-03-2025 19:22,C00424,378.9,POS,Fashion,Mobile,Sharjah,AE,DEV348462,0,0
T0001484,07-03-2025 20:47,C00112,38.92,TRANSFER_OUT,Electronics,Web,Dubai,AE,DEV281076,0,0
T0007171,07-03-2025 22:06,C00925,247.28,ONLINE,Healthcare,Mobile,Fujairah,AE,DEV850586,0,0
T0006578,07-03-2025 22:36,C00952,373.86,POS,Travel,Mobile,Fujairah,AE,DEV912533,0,0
T0004535,07-03-2025 22:37,C00546,66.09,POS,Entertainment,POS,Fujairah,AE,DEV755968,0,0
T0007554,07-03-2025 22:58,C00720,296.95,POS,Education,Mobile,Dubai,AE,DEV490867,0,0
T0009054,07-03-2025 23:23,C00146,744.86,ONLINE,Entertainment,Mobile,Dubai,AE,DEV216137,0,0
T0003429,07-03-2025 23:38,C00806,96.09,BILL_PAYMENT,Fashion,Web,Dubai,AE,DEV825564,0,0
T0009310,07-03-2025 23:56,C00474,688.01,POS,Fashion,Web,Ras Al Khaimah,AE,DEV417390,0,0
T0000360,08-03-2025 00:04,C00225,1679.54,POS,Healthcare,Mobile,Sharjah,AE,DEV187119,0,0
T0007313,08-03-2025 00:21,C00608,104.4,TRANSFER_OUT,Healthcare,Mobile,Dubai,AE,DEV845307,0,0
T0006121,08-03-2025 00:27,C00347,1022.17,POS,Travel,Branch,Dubai,AE,DEV697446,0,0
T0008562,08-03-2025 02:23,C00564,232.78,ONLINE,Grocery,Mobile,Sharjah,AE,DEV949435,0,1
T0005899,08-03-2025 02:51,C00884,287.13,ATM,Travel,Mobile,Abu Dhabi,AE,DEV660713,0,0
T0006156,08-03-2025 04:02,C00169,159.36,ONLINE,Fuel,Web,Sharjah,AE,DEV643337,0,0
T0004935,08-03-2025 04:07,C00241,229.31,POS,Electronics,Mobile,Sharjah,AE,DEV821608,0,0
T0003913,08-03-2025 04:10,C00568,877.66,ONLINE,Travel,ATM,Abu Dhabi,AE,DEV935658,0,0
T0009093,08-03-2025 04:58,C00329,1170.3,POS,Grocery,Mobile,Abu Dhabi,AE,DEV670121,0,0
T0007878,08-03-2025 05:16,C00959,161.62,POS,Utilities,Mobile,Dubai,AE,DEV571825,0,1
T0002189,08-03-2025 06:25,C00304,113.68,TRANSFER_OUT,Grocery,Web,Dubai,AE,DEV926691,0,0
T0008605,08-03-2025 06:41,C00780,2333.57,TRANSFER_OUT,Restaurants,Mobile,Abu Dhabi,AE,DEV397793,0,0
T0001282,08-03-2025 06:46,C00625,373.3,BILL_PAYMENT,Utilities,Mobile,Dubai,AE,DEV581695,0,0
T0003617,08-03-2025 06:56,C00175,217.42,TRANSFER_OUT,Utilities,Mobile,Abu Dhabi,AE,DEV853769,0,0
T0001351,08-03-2025 07:20,C00038,295.32,POS,Travel,Mobile,Ajman,AE,DEV250160,0,0
T0009163,08-03-2025 08:02,C00834,108.17,POS,Entertainment,Mobile,Dubai,AE,DEV819298,0,0
T0005106,08-03-2025 08:03,C00588,341.7,ATM,Entertainment,ATM,Umm Al Quwain,AE,DEV657502,0,0
T0002786,08-03-2025 08:33,C00069,134.31,TRANSFER_OUT,Healthcare,Web,Abu Dhabi,AE,DEV636574,0,0
T0006597,08-03-2025 08:39,C00079,727.54,ATM,Utilities,Mobile,Dubai,AE,DEV519819,0,0
T0001958,08-03-2025 09:45,C00568,122.19,TRANSFER_OUT,Entertainment,Web,Ajman,QA,DEV103691,0,0
T0009403,08-03-2025 10:34,C00485,226.82,ONLINE,Electronics,Mobile,Ajman,IN,DEV483292,0,0
T0008540,08-03-2025 10:55,C00055,60.79,TRANSFER_OUT,Entertainment,ATM,Sharjah,IN,DEV917516,0,0
T0006635,08-03-2025 11:02,C00816,83.65,POS,Utilities,Web,Al Ain,AE,DEV953559,0,0
T0006392,08-03-2025 11:10,C00325,195.46,POS,Education,Web,Dubai,AE,DEV453149,0,0
T0002925,08-03-2025 11:21,C00555,656.5,POS,Utilities,Web,Abu Dhabi,SA,DEV543323,0,1
T0000512,08-03-2025 11:41,C00805,215.11,TRANSFER_IN,Restaurants,Web,Dubai,AE,DEV369038,0,0
T0001617,08-03-2025 11:49,C00754,67.63,POS,Restaurants,Web,Abu Dhabi,AE,DEV515632,0,0
T0002320,08-03-2025 12:02,C00650,252,POS,Electronics,Mobile,Ajman,AE,DEV233761,0,0
T0006774,08-03-2025 13:35,C00384,29.14,TRANSFER_OUT,Grocery,Mobile,Dubai,AE,DEV232490,0,0
T0004002,08-03-2025 13:51,C00912,428.85,ATM,Education,Mobile,Dubai,AE,DEV317693,0,0
T0005777,08-03-2025 13:58,C00039,54.11,BILL_PAYMENT,Grocery,Web,Ajman,PH,DEV288420,0,0
T0001217,08-03-2025 15:32,C00107,79.39,ATM,Education,Web,Dubai,AE,DEV252285,0,0
T0005663,08-03-2025 16:20,C00816,178.3,ATM,Electronics,Mobile,Dubai,AE,DEV684872,0,0
T0008884,08-03-2025 16:47,C00089,223.58,POS,Fuel,Web,Abu Dhabi,AE,DEV869455,0,0
T0001639,08-03-2025 16:52,C00831,575.61,ONLINE,Fuel,Mobile,Sharjah,SA,DEV757683,0,0
T0006124,08-03-2025 17:37,C00646,266.39,ONLINE,Restaurants,Mobile,Abu Dhabi,AE,DEV598780,0,0
T0000085,08-03-2025 18:20,C00581,227.83,POS,Education,Web,Ajman,AE,DEV772240,0,0
T0004635,08-03-2025 18:20,C00687,406.33,BILL_PAYMENT,Utilities,Mobile,Dubai,IN,DEV497330,0,0
T0008071,08-03-2025 19:06,C00030,25.24,POS,Healthcare,Mobile,Abu Dhabi,AE,DEV623228,0,0
T0003517,08-03-2025 19:14,C00360,101.67,POS,Fashion,POS,Dubai,AE,DEV859134,0,0
T0009752,08-03-2025 19:19,C00026,403.42,POS,Travel,POS,Abu Dhabi,AE,DEV571875,0,0
T0005531,08-03-2025 19:57,C00535,378.02,TRANSFER_OUT,Fuel,Mobile,Sharjah,AE,DEV728221,0,0
T0008239,08-03-2025 19:59,C00074,24.45,ONLINE,Electronics,POS,Umm Al Quwain,AE,DEV328332,0,0
T0006079,08-03-2025 20:04,C00013,275.28,POS,Fuel,ATM,Dubai,AE,DEV391136,0,0
T0002607,08-03-2025 20:08,C00606,85.09,ONLINE,Education,Web,Dubai,AE,DEV468639,0,0
T0002088,08-03-2025 20:24,C00239,681.61,ONLINE,Fashion,Mobile,Abu Dhabi,AE,DEV947180,0,0
T0002251,08-03-2025 21:06,C00786,692.69,ONLINE,Entertainment,Web,Abu Dhabi,AE,DEV867766,0,0
T0005055,08-03-2025 21:23,C00555,225.14,POS,Fuel,Web,Abu Dhabi,AE,DEV523548,0,1
T0001298,08-03-2025 22:26,C00223,834.46,POS,Healthcare,Mobile,Umm Al Quwain,AE,DEV471448,0,0
T0006921,08-03-2025 22:46,C00050,62.73,ATM,Fuel,Mobile,Dubai,AE,DEV933660,0,0
T0009160,08-03-2025 22:46,C00885,813.44,ATM,Restaurants,POS,Abu Dhabi,AE,DEV432449,0,0
T0000033,09-03-2025 00:18,C00932,405.82,ONLINE,Electronics,Web,Al Ain,AE,DEV153201,0,0
T0008721,09-03-2025 00:50,C00281,464.12,ATM,Fuel,Mobile,Umm Al Quwain,AE,DEV897581,0,0
T0005006,09-03-2025 00:57,C00194,143.25,POS,Utilities,Web,Abu Dhabi,AE,DEV436134,0,0
T0007604,09-03-2025 01:17,C00375,1189.32,TRANSFER_OUT,Entertainment,Web,Dubai,AE,DEV475766,0,0
T0004828,09-03-2025 02:26,C00993,67.02,POS,Fashion,Web,Ajman,AE,DEV375947,0,0
T0008492,09-03-2025 03:02,C00658,301.18,ONLINE,Electronics,Web,Ajman,AE,DEV494662,0,1
T0000628,09-03-2025 03:31,C00021,355.5,POS,Restaurants,Web,Dubai,AE,DEV854169,0,0
T0008880,09-03-2025 03:38,C00105,337.06,TRANSFER_OUT,Restaurants,Mobile,Sharjah,AE,DEV165608,0,0
T0006820,09-03-2025 04:12,C00166,187.99,ONLINE,Electronics,Web,Dubai,AE,DEV255407,0,0
T0008362,09-03-2025 05:43,C00348,3583.37,ONLINE,Travel,Branch,Ras Al Khaimah,AE,DEV619073,0,1
T0005612,09-03-2025 05:49,C00041,175.56,POS,Education,Web,Sharjah,AE,DEV330759,0,0
T0001303,09-03-2025 05:49,C00732,1964.21,ATM,Education,Mobile,Abu Dhabi,AE,DEV168831,0,0
T0007549,09-03-2025 06:16,C00928,190.69,TRANSFER_OUT,Restaurants,Web,Abu Dhabi,AE,DEV355604,0,0
T0008118,09-03-2025 06:21,C00538,313.92,ONLINE,Fashion,Mobile,Dubai,US,DEV592756,0,0
T0007479,09-03-2025 06:43,C00354,426.56,ONLINE,Utilities,Mobile,Dubai,AE,DEV508059,0,1
T0005597,09-03-2025 07:11,C00572,471.54,POS,Entertainment,Mobile,Fujairah,AE,DEV711818,0,0
T0004164,09-03-2025 07:23,C00920,190.8,ATM,Education,Mobile,Sharjah,AE,DEV517729,0,0
T0007567,09-03-2025 08:23,C00817,407.96,TRANSFER_OUT,Utilities,Web,Dubai,AE,DEV956356,0,0
T0000357,09-03-2025 08:30,C00368,38.74,POS,Electronics,Mobile,Sharjah,AE,DEV653664,0,0
T0004255,09-03-2025 08:44,C00130,120.07,POS,Travel,ATM,Umm Al Quwain,AE,DEV348514,0,0
T0000563,09-03-2025 09:38,C00698,447.37,ONLINE,Utilities,Mobile,Umm Al Quwain,AE,DEV233939,0,0
T0001286,09-03-2025 10:11,C00673,306.49,POS,Travel,Web,Abu Dhabi,AE,DEV320636,0,0
T0002045,09-03-2025 10:37,C00262,184.13,TRANSFER_IN,Entertainment,Web,Dubai,AE,DEV196584,0,0
T0009464,09-03-2025 10:54,C00017,322.25,POS,Utilities,Mobile,Sharjah,AE,DEV939830,0,0
T0001316,09-03-2025 11:43,C00343,207.47,POS,Fashion,Web,Dubai,AE,DEV770172,0,0
T0006838,09-03-2025 12:34,C00291,777.16,ONLINE,Fashion,Web,Dubai,AE,DEV294695,0,0
T0000878,09-03-2025 12:46,C00113,1036.18,ONLINE,Grocery,Mobile,Dubai,PH,DEV707164,0,0
T0006300,09-03-2025 13:30,C00161,495.56,BILL_PAYMENT,Fashion,Web,Dubai,AE,DEV692269,0,0
T0002429,09-03-2025 13:39,C00530,150.08,POS,Grocery,ATM,Abu Dhabi,AE,DEV372422,0,0
T0003471,09-03-2025 13:54,C00086,482.32,POS,Entertainment,Web,Dubai,AE,DEV339768,0,0
T0003568,09-03-2025 13:55,C00187,58.47,ONLINE,Travel,Web,Dubai,AE,DEV833150,0,0
T0004491,09-03-2025 14:15,C00030,90.93,POS,Fashion,Mobile,Abu Dhabi,AE,DEV211863,0,0
T0000524,09-03-2025 15:34,C00508,840.13,TRANSFER_OUT,Grocery,ATM,Dubai,AE,DEV823951,0,0
T0005421,09-03-2025 16:09,C00721,204.98,TRANSFER_OUT,Utilities,Web,Abu Dhabi,AE,DEV984101,0,0
T0004161,09-03-2025 16:41,C00436,980.73,ONLINE,Fuel,Web,Dubai,AE,DEV881856,0,0
T0001811,09-03-2025 16:46,C00725,135.19,TRANSFER_OUT,Grocery,Web,Fujairah,PK,DEV874947,0,0
T0000910,09-03-2025 16:52,C00223,20.55,TRANSFER_IN,Entertainment,Branch,Abu Dhabi,AE,DEV347518,0,0
T0009671,09-03-2025 17:27,C00582,167.14,TRANSFER_OUT,Education,Branch,Ras Al Khaimah,AE,DEV147801,0,0
T0003075,09-03-2025 18:00,C00201,187.74,POS,Travel,Mobile,Sharjah,AE,DEV485778,0,0
T0005502,09-03-2025 18:12,C00214,152.9,BILL_PAYMENT,Travel,Web,Abu Dhabi,AE,DEV346367,0,0
T0004558,09-03-2025 18:17,C00352,418.31,ATM,Education,Web,Fujairah,AE,DEV487106,0,0
T0005838,09-03-2025 19:16,C00281,91.87,TRANSFER_OUT,Utilities,Web,Umm Al Quwain,AE,DEV569459,0,0
T0008425,09-03-2025 19:20,C00169,494.6,ONLINE,Fashion,Web,Dubai,AE,DEV648571,0,0
T0005814,09-03-2025 21:07,C00373,223.84,POS,Utilities,Mobile,Abu Dhabi,AE,DEV324507,0,0
T0001538,09-03-2025 21:14,C00349,343.46,POS,Healthcare,Mobile,Dubai,OM,DEV728285,0,0
T0002407,09-03-2025 21:20,C00723,71.34,ATM,Healthcare,ATM,Dubai,AE,DEV425585,0,0
T0002714,09-03-2025 21:26,C00699,198.08,POS,Travel,Mobile,Abu Dhabi,AE,DEV477321,0,0
T0001126,09-03-2025 22:03,C00042,175.56,ONLINE,Electronics,Web,Abu Dhabi,AE,DEV580723,0,0
T0009865,09-03-2025 22:16,C00864,320.14,POS,Healthcare,Web,Fujairah,AE,DEV804178,0,0
T0003017,09-03-2025 22:52,C00628,325.26,ATM,Utilities,Mobile,Dubai,AE,DEV870006,0,0
T0004145,09-03-2025 23:20,C00154,341.9,BILL_PAYMENT,Fashion,Mobile,Dubai,AE,DEV927635,0,0
T0000238,09-03-2025 23:29,C00024,160.71,ONLINE,Utilities,Mobile,Dubai,SA,DEV276150,0,1
T0000998,10-03-2025 00:00,C00243,255.12,POS,Fashion,ATM,Abu Dhabi,AE,DEV107660,0,0
T0006001,10-03-2025 00:54,C00212,231.8,POS,Entertainment,ATM,Abu Dhabi,AE,DEV903533,0,0
T0005481,10-03-2025 01:07,C00686,120.07,POS,Restaurants,Mobile,Abu Dhabi,AE,DEV917743,0,1
T0007773,10-03-2025 01:32,C00607,132.95,BILL_PAYMENT,Fuel,Web,Dubai,AE,DEV273145,0,0
T0007992,10-03-2025 01:44,C00278,129.12,POS,Utilities,Web,Sharjah,AE,DEV326955,0,0
T0009087,10-03-2025 01:47,C00263,99,ATM,Grocery,Branch,Dubai,AE,DEV638788,0,0
T0007266,10-03-2025 01:49,C00054,941.22,POS,Healthcare,Mobile,Sharjah,AE,DEV472220,0,0
T0003822,10-03-2025 01:51,C00480,439.18,ATM,Entertainment,Mobile,Ras Al Khaimah,AE,DEV650223,0,0
T0006989,10-03-2025 02:13,C00146,639.72,POS,Utilities,Web,Dubai,IN,DEV731683,0,0
T0002216,10-03-2025 03:05,C00889,39.29,ONLINE,Utilities,Mobile,Dubai,AE,DEV343453,0,0
T0009868,10-03-2025 04:05,C00838,99.52,POS,Healthcare,Mobile,Ras Al Khaimah,AE,DEV435055,0,1
T0002866,10-03-2025 05:18,C00964,112.16,ONLINE,Restaurants,Mobile,Abu Dhabi,AE,DEV737101,0,0
T0006440,10-03-2025 05:50,C00745,1122.77,ONLINE,Grocery,Mobile,Umm Al Quwain,AE,DEV860330,0,0
T0006379,10-03-2025 06:02,C00176,168.55,POS,Electronics,Web,Dubai,AE,DEV152360,0,0
T0001096,10-03-2025 06:40,C00062,276.82,ONLINE,Fashion,Web,Sharjah,AE,DEV753332,0,0
T0009663,10-03-2025 07:31,C00261,293.27,ATM,Grocery,ATM,Dubai,AE,DEV504520,0,0
T0002054,10-03-2025 07:32,C00585,89.6,POS,Entertainment,Web,Ras Al Khaimah,AE,DEV457290,0,0
T0002687,10-03-2025 07:33,C00088,258.08,TRANSFER_IN,Grocery,ATM,Ras Al Khaimah,UK,DEV114623,0,0
T0003736,10-03-2025 09:17,C00409,802.39,TRANSFER_OUT,Electronics,Mobile,Abu Dhabi,AE,DEV231606,0,0
T0004752,10-03-2025 09:27,C00599,197.32,ONLINE,Entertainment,Mobile,Dubai,AE,DEV549646,0,0
T0003827,10-03-2025 09:35,C00031,30.23,TRANSFER_OUT,Healthcare,Web,Dubai,AE,DEV519721,0,0
T0003520,10-03-2025 09:57,C00766,175.84,TRANSFER_IN,Fuel,Mobile,Dubai,AE,DEV440018,0,0
T0007151,10-03-2025 10:31,C00084,233.29,ONLINE,Education,Web,Ajman,AE,DEV555363,0,0
T0004240,10-03-2025 10:40,C00996,67.81,ONLINE,Entertainment,Mobile,Dubai,AE,DEV881410,0,0
T0006540,10-03-2025 11:19,C00182,528.43,POS,Fuel,Mobile,Ajman,AE,DEV628878,0,0
T0009255,10-03-2025 11:43,C00224,861.8,TRANSFER_IN,Electronics,Mobile,Abu Dhabi,AE,DEV639222,0,0
T0001410,10-03-2025 12:08,C00889,288.29,TRANSFER_IN,Electronics,Web,Dubai,QA,DEV242943,0,0
T0002718,10-03-2025 12:18,C00804,61.19,POS,Electronics,Web,Dubai,AE,DEV793182,0,0
T0004646,10-03-2025 12:33,C00361,651.49,POS,Education,Mobile,Sharjah,AE,DEV653805,0,0
T0004476,10-03-2025 13:04,C00306,34.37,ONLINE,Education,Mobile,Dubai,AE,DEV371379,0,0
T0007298,10-03-2025 13:29,C00928,230.11,POS,Travel,Web,Abu Dhabi,AE,DEV258437,0,0
T0005494,10-03-2025 13:29,C00349,345.11,TRANSFER_OUT,Healthcare,Mobile,Dubai,AE,DEV794309,0,0
T0009120,10-03-2025 13:30,C00365,84.25,POS,Fuel,POS,Ajman,AE,DEV616116,0,0
T0008733,10-03-2025 13:41,C00786,532.68,BILL_PAYMENT,Education,Mobile,Sharjah,SA,DEV115344,0,0
T0007680,10-03-2025 13:43,C00951,510.39,TRANSFER_IN,Restaurants,Mobile,Dubai,AE,DEV430343,0,0
T0008548,10-03-2025 14:19,C00334,491.29,POS,Fashion,Web,Dubai,AE,DEV473769,0,0
T0007335,10-03-2025 14:19,C00147,164.21,TRANSFER_OUT,Entertainment,Mobile,Umm Al Quwain,AE,DEV455504,0,0
T0003574,10-03-2025 14:41,C00328,148.23,POS,Grocery,Mobile,Abu Dhabi,AE,DEV226343,0,0
T0003702,10-03-2025 14:54,C00696,181.47,ONLINE,Travel,Mobile,Dubai,AE,DEV990296,0,0
T0000594,10-03-2025 15:00,C00169,131.71,TRANSFER_OUT,Fashion,Web,Sharjah,PK,DEV722007,0,0
T0000987,10-03-2025 15:03,C00018,217.08,POS,Fuel,Mobile,Dubai,AE,DEV498198,0,0
T0008167,10-03-2025 16:00,C00810,91.1,ONLINE,Electronics,Web,Dubai,AE,DEV576811,0,0
